Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,266.52,0.3630952380952381,0.8079258016268465,0.7073412985525999,0.07448264127828039,24.561403508771928,0.21060948459233345,0.5623335525373
a3_o80_m10_an10_ar9_reduced,DBSA,49.7,0.7976190476190476,0.15661740977851812,0.5989376931010602,0.22076961015199964,75.43859649122807,0.057933052077419486,0.6286856021039284
a5_o96_m10_an10_ar10_reduced,PSA,193.38,0.4248366013071895,0.8094394823794546,0.3526253173079956,0.22461586956985455,18.120805369127517,0.12618979320659746,0.4166572878621399
a5_o96_m10_an10_ar10_reduced,DBSA,42.13,0.8725490196078431,0.20259505144614354,0.27069273369997787,0.29681326163476823,81.87919463087249,0.0619607937796303,0.673469387755102
a10_o107_m5_an57_ar12,PSA,161.17,0.44326241134751776,0.3356597315499566,0.13817680417955144,0.16656351154860466,21.09704641350211,0.05192752784730374,0.6030952612603294
a10_o107_m5_an57_ar12,DBSA,43.73,0.8599290780141842,0.14914650493375275,0.2739841892309464,0.1437923611519105,78.90295358649789,0.05002855846016389,0.6092907811185844
a10_o114_m6_an57_ar11,PSA,346.1,0.5916385135135135,0.23403811792266904,0.46738668539753,0.07809534298916097,29.313232830820766,0.09967109418662305,0.9265344736183833
a10_o114_m6_an57_ar11,DBSA,57.81,0.8619087837837838,0.1547086320364031,0.3512744267643408,0.16833513717409926,70.68676716917923,0.06830828903252506,0.9028228903811278
a10_o128_m6_an51_ar13,PSA,222.16,0.10609243697478991,0.718627283650316,0.00531779134645077,0.2023764783855415,6.428571428571428,0.17747774520701654,0.9357280986434086
a10_o128_m6_an51_ar13,DBSA,51.66,0.9642857142857143,0.21674449117444386,0.00640064805207885,0.13142844574900783,93.57142857142857,0.05249500471465047,0.8457862714813491
a10_o144_m6_an53_ar12,PSA,165.3,0.7111111111111112,0.216131639971173,0.49057697306360454,0.11621705381075695,43.54838709677419,0.09654027407651553,0.6610867572710404
a10_o144_m6_an53_ar12,DBSA,36.11,0.7587301587301586,0.14384915658135916,0.3751401597022428,0.2788977827791109,56.451612903225815,0.07651981476593898,0.6259636289043419
a15_o170_m9_an80_ar18,PSA,371.75,0.625,0.20375888840555106,0.2262312806481002,0.07469754791258781,32.42857142857143,0.045764585807428794,0.8929474272825558
a15_o170_m9_an80_ar18,DBSA,93.7,0.7526881720430108,0.1270979763105144,0.021732183587209093,0.28221375875660565,67.57142857142857,0.04772746532497838,0.8292156721047679
a20_o236_m12_an106_ar24,PSA,543.41,0.5511869436201781,0.20985269624545252,0.38571141427401795,0.08779095229400803,14.019715224534501,0.08248711315128675,0.8720859708446245
a20_o236_m12_an106_ar24,DBSA,214.03,0.9028189910979229,0.049586072106817196,0.053467390009576586,0.28107884997316634,85.98028477546549,0.0425825701076792,0.8190577512756293
a25_o306_m13_an127_ar31,PSA,798.76,0.5578416149068323,0.09870609812589809,0.19692982147501562,0.08713276034208725,25.843503230437904,0.05770139588700154,0.9460441710930947
a25_o306_m13_an127_ar31,DBSA,193.11,0.7115683229813664,0.07328236393160739,0.06345969149121393,0.2859808363187755,74.1564967695621,0.036880849245135766,0.6926710278809075
a30_o355_m18_an148_ar42,PSA,910.34,0.681420233463035,0.07924861270375576,0.0699568317249824,0.1603736621541567,50.31120331950207,0.04030847183504879,0.9681215551914197
a30_o355_m18_an148_ar42,DBSA,257.05,0.6313229571984436,0.09878141076694144,0.07457773509256362,0.1312780559415195,49.68879668049793,0.041970139512269175,0.8141007864864
a40_o476_m22_an215_ar51,PSA,1934.94,0.34890776699029125,0.11300256986077493,0.00319496334927889,0.29710551681836267,17.547169811320753,0.017222493292153536,0.771856364095331
a40_o476_m22_an215_ar51,DBSA,516.99,0.6777912621359223,0.08575281992493787,0.019416371226657955,0.2933790780829236,82.45283018867924,0.0211623652247997,0.650027378642985
a50_o578_m28_an276_ar66,PSA,2062.3,0.6032863849765259,0.07354520619802576,0.05209505675887962,0.18894809771268936,37.49019607843137,0.02721743098008368,0.8381908252677395
a50_o578_m28_an276_ar66,DBSA,719.93,0.7749413145539906,0.05557603612863074,0.059321249032080865,0.12418423529006506,62.50980392156863,0.03017742011157869,0.7735800917452442
