Instance,Algorithm,Improvement_Time,DCI,Distribution Metric (DM),Hypevolume (Monte Carlo),PCI,PF-Share,Spacing,Spread
a3_o80_m10_an10_ar9_reduced,PSA,248.94,0.3606060606060606,0.6295675711395601,0.7590396652311999,0.09697903427674535,25.49019607843137,0.10515331433705447,0.4197918456987134
a3_o80_m10_an10_ar9_reduced,DBSA,46.1,0.7424242424242424,0.14087046178137336,0.39947763219507193,0.2046603820949842,74.50980392156863,0.039421815085552765,0.6684385379099044
a5_o96_m10_an10_ar10_reduced,PSA,192.9,0.7201257861635222,0.34500316496778954,0.5242634658268068,0.2399766117177662,27.67295597484277,0.09365281961760831,0.5929822952618914
a5_o96_m10_an10_ar10_reduced,DBSA,36.99,0.8333333333333334,0.2730666452433622,0.5169407813719159,0.20200659722919714,72.32704402515722,0.09334056142089203,0.6310703815241021
a10_o107_m5_an57_ar12,PSA,148.09,0.5035460992907801,1.2663502307050882,0.15147128254567838,0.16488099648236815,16.346153846153847,0.13681160403139558,0.5075597357999475
a10_o107_m5_an57_ar12,DBSA,39.97,0.8794326241134751,0.12987816765298435,0.23238533756919444,0.45448408378300575,83.65384615384616,0.050813928231524585,0.6329592426538052
a10_o114_m6_an57_ar11,PSA,418.42,0.525390625,0.1920861476601083,0.3876841433218948,0.18177872979305829,21.649484536082475,0.09997350885038626,0.9758793333311422
a10_o114_m6_an57_ar11,DBSA,59.99,0.90234375,0.1304017711889723,0.5053617195691602,0.07764564150023164,78.35051546391753,0.06798169829870776,0.8768721863182413
a10_o128_m6_an51_ar13,PSA,181.85,0.4496951219512195,0.8554584918351226,0.007655046414044051,0.17024286469321961,26.08695652173913,0.16507446613832885,0.8201767319898242
a10_o128_m6_an51_ar13,DBSA,44.73,0.8704268292682927,0.2584045927033402,0.005242741871803279,0.1916261858163245,73.91304347826086,0.06866061040347142,0.9831636256764182
a10_o144_m6_an53_ar12,PSA,180.77,0.7695312500000002,0.16344766429194746,0.4884541450664327,0.13648128925297723,37.453183520599254,0.06705287192327967,0.6717223074238001
a10_o144_m6_an53_ar12,DBSA,34.39,0.7721354166666669,0.14279267167706758,0.4799628330777452,0.17782646852794656,62.546816479400746,0.06903382316340048,0.5617190266458095
a15_o170_m9_an80_ar18,PSA,437.78,0.3134765625,0.4368889010498709,0.019534306115389723,0.19433475141408318,10.176991150442479,0.04989163966692227,0.9053712937376234
a15_o170_m9_an80_ar18,DBSA,102.27,0.916015625,0.09913519962407527,0.01935204310553153,0.18045089365063358,89.82300884955751,0.03900965042054567,0.8932665377491451
a20_o236_m12_an106_ar24,PSA,613.83,0.7098115299334812,0.11284121948466432,0.1370510620598391,0.135109097934726,29.790940766550523,0.06290541016800712,0.89598414716855
a20_o236_m12_an106_ar24,DBSA,139.63,0.88470066518847,0.0812797415092684,0.1286669636063623,0.14320032717667955,70.20905923344948,0.05373926091618472,0.8208908666818207
a25_o306_m13_an127_ar31,PSA,703.58,0.7412790697674418,0.07714311745669745,0.27863725665909084,0.0728176918079186,48.204667863554754,0.04236451552606888,0.9357300980018081
a25_o306_m13_an127_ar31,DBSA,142.99,0.7063953488372093,0.10199345150647401,0.03932592471528513,0.28942848013451533,51.79533213644524,0.04222296447546458,0.7345317628480865
a30_o355_m18_an148_ar42,PSA,991.92,0.521311475409836,0.12701647611451736,0.05551516853210098,0.1299829139211,23.418491484184916,0.04386698558173394,0.8654023134681513
a30_o355_m18_an148_ar42,DBSA,315.15,0.7795081967213114,0.05456706790984767,0.05057262455888766,0.17667313686517513,76.58150851581509,0.03334030299132806,0.8820204311312645
a40_o476_m22_an215_ar51,PSA,1957.36,0.47511574074074076,0.059577175195138145,0.02120683726467666,0.23146937605879164,25.136911281489592,0.018678410800163303,0.8585981348018367
a40_o476_m22_an215_ar51,DBSA,495.71,0.5920138888888888,0.12786253592136224,0.024970032350572265,0.2828497669871604,74.86308871851041,0.013816087917982512,0.5685507954590292
a50_o578_m28_an276_ar66,PSA,1597.37,0.4432291666666667,0.183452897110893,0.32664747772644276,0.16504829626386067,17.55656108597285,0.04970826479490316,0.8908589390434837
a50_o578_m28_an276_ar66,DBSA,553.16,0.9072916666666667,0.0879141161201892,0.059106821961659464,0.2059186713957601,82.44343891402714,0.032360693464065095,0.7825911514853734
